rank bib last_name first_name country diff exec total qual
1 209 WHITLOCK Max GBR 6.700 8.266 14.966 Q
2 157 XIAO Ruoteng CHN 6.100 8.533 14.633 Q
3 277 KURBANOV Nariman KAZ 6.200 8.266 14.466 Q
4 204 TOMMASONE Cyril FRA 6.100 8.141 14.241 Q
5 378 MIKULAK Samuel USA 6.000 8.133 14.133 Q
6 334 NAGORNYY Nikita RUS 5.900 8.100 14.000 Q
7 330 BELYAVSKIY David RUS 6.200 7.800 14.000 Q
8 359 LEE Chih Kai TPE 5.700 8.000 13.700 Q
9 346 HEGI Oliver SUI 5.300 8.200 13.500 R1
10 284 PARK Minsoo KOR 5.400 8.100 13.500 R2
11 140 BARRETTO JUNIOR Francisco BRA 5.600 7.900 13.500 R3
12 156 SUN Wei CHN 5.600 7.841 13.441
13 349 MICHNAK Slavomir SVK 6.000 7.333 13.333
14 116 REMKES Christopher AUS 5.900 7.133 13.033
15 208 HALL James GBR 6.000 7.033 13.033
16 258 MACCHINI Carlo ITA 5.300 7.700 13.000
17 170 UDE Filip CRO 6.200 6.800 13.000
18 274 AZIZOV Ilyas KAZ 5.400 7.566 12.966
18 344 BRAEGGER Pablo SUI 5.400 7.566 12.966
20 269 SHIRAI Kenzo JPN 5.500 7.466 12.966
21 273 UCHIMURA Kohei JPN 6.000 6.966 12.966
22 332 KUKSENKOV Nikolai RUS 6.400 6.566 12.966
23 373 PAKHNIUK Petro UKR 6.200 6.733 12.933
24 371 HRYKO Vladyslav UKR 5.600 7.300 12.900
25 241 STEELE Adam IRL 5.000 7.866 12.866
26 278 MUSSAYEV Akim KAZ 5.200 7.666 12.866
27 155 LIN Chaopan CHN 5.600 7.266 12.866
28 194 KANERVA Juho FIN 5.400 7.316 12.716
29 281 LEE Hyeokjung KOR 5.500 7.200 12.700
30 382 YODER Alec USA 6.300 6.400 12.700
31 310 OCONNELL-INNS Jorden NZL 5.500 7.191 12.691
32 129 GENTGES Maxime BEL 5.800 6.858 12.658
33 343 BAUMANN Christian SUI 5.500 7.133 12.633
34 296 DEURLOO Bart NED 5.300 7.300 12.600
35 297 LOUWIJE Bram NED 5.400 7.200 12.600
36 205 BEVAN Brinn GBR 5.500 7.100 12.600
37 337 BERTONCELJ Saso SLO 5.600 7.000 12.600
38 358 HSU Ping Chien TPE 5.700 6.866 12.566
39 136 LIKHOVITSKIY Andrey BLR 5.900 6.633 12.533
40 173 GEORGIOU Marios CYP 5.600 6.833 12.433
41 268 KAYA Kazuma JPN 6.400 6.025 12.425
42 259 RUSSO Andrea ITA 4.600 7.800 12.400
43 187 ABAD Nestor ESP 5.100 7.300 12.400
44 168 SELIGMAN Robert CRO 5.200 7.200 12.400
45 159 ZOU Jingyuan CHN 5.200 7.166 12.366
46 301 HEGGEMSNES Sofus NOR 5.300 7.066 12.366
47 299 SCHMIDT Casimir NED 5.200 7.133 12.333
48 143 MARIANO Arthur BRA 4.800 7.500 12.300
49 236 VECSERNYES David HUN 5.300 6.966 12.266
50 385 AZIMOV Abdulla UZB 6.100 6.166 12.266
