rank bib last_name first_name country diff exec total qual
1 365 COLAK Ibrahim TUR 6.200 8.658 14.858 Q
2 142 ZANETTI Arthur BRA 6.100 8.600 14.700 Q
3 197 AIT SAID Samir FRA 6.200 8.500 14.700 Q
4 220 PETROUNIAS Eleftherios GRE 6.300 8.400 14.700 Q
5 247 LODADIO Marco ITA 6.300 8.366 14.666 Q
6 329 ABLIAZIN Denis RUS 6.100 8.500 14.600 Q
7 214 KLESSING Nick GER 6.000 8.566 14.566 Q
8 113 TOVMASYAN Artur ARM 6.100 8.466 14.566 Q
9 371 RADIVILOV Igor UKR 6.300 8.233 14.533 R1
10 109 MOLINARI Federico ARG 6.200 8.300 14.500 R2
11 236 AHMAD KOHANI Mahdi IRI 6.200 8.233 14.433 R3
12 332 NAGORNYY Nikita RUS 6.000 8.400 14.400
13 183 ZAHRAN Ali EGY 6.200 8.200 14.400
14 328 MUNTEAN Andrei Vasile ROU 5.900 8.433 14.333
15 158 ZOU Jingyuan CHN 5.800 8.500 14.300
16 120 HOECK Vinzenz AUT 6.200 8.100 14.300
17 258 KAMOTO Yuya JPN 6.200 8.083 14.283
18 219 KONSTANTINIDIS Konstantinos GRE 6.000 8.133 14.133
18 331 DALALOYAN Artur RUS 6.000 8.133 14.133
20 224 NG Kiu Chung HKG 6.200 7.933 14.133
21 153 DENG Shudi CHN 6.200 7.900 14.100
22 140 SOUZA Caio BRA 6.000 8.066 14.066
22 288 DE LUNA Fabian MEX 6.000 8.066 14.066
24 259 KAYA Kazuma JPN 6.100 7.933 14.033
24 378 HOWARD Trevor USA 6.100 7.933 14.033
26 217 TOBA Andreas GER 5.800 8.200 14.000
27 155 SUN Wei CHN 5.900 8.100 14.000
28 262 TANIGAWA Wataru JPN 6.000 7.966 13.966
29 373 VERNIAIEV Oleg UKR 5.700 8.233 13.933
30 368 ONDER Ahmet TUR 6.000 7.933 13.933
31 123 SIMONOV Nikita AZE 5.800 8.066 13.866
31 204 FRASER Joe GBR 5.800 8.066 13.866
33 203 CUNNINGHAM Dominick GBR 5.500 8.333 13.833
34 156 XIAO Ruoteng CHN 5.700 8.133 13.833
35 359 YU Chao Wei TPE 5.800 8.033 13.833
36 111 DAVTYAN Artur ARM 5.300 8.500 13.800
37 381 MOLDAUER Yul USA 5.600 8.200 13.800
38 274 YANG Hakseon KOR 5.800 8.000 13.800
39 146 EMARD William CAN 5.900 7.900 13.800
40 205 HALL James GBR 5.600 8.166 13.766
40 273 PARK Minsoo KOR 5.600 8.166 13.766
42 358 TANG Chia-Hung TPE 5.700 8.066 13.766
43 346 YUSOF Eddy SUI 5.500 8.233 13.733
44 379 MIKULAK Samuel USA 5.400 8.300 13.700
45 297 SCHMIDT Casimir NED 5.400 8.266 13.666
46 166 LARDUET Manrique CUB 5.600 8.066 13.666
47 374 YUDENKOV Yevgen UKR 5.700 7.966 13.666
48 367 GUNDOGDU Yunus TUR 5.900 7.766 13.666
48 380 MODI Akash USA 5.900 7.766 13.666
50 261 TANIGAWA Kakeru JPN 5.400 8.233 13.633

















































