rank bib last_name first_name country diff exec total qual
1 105 DAVTYAN Artur ARM 5.600 9.400 -0.1 14.900
2 268 BURTANETE Gabriel ROU 5.600 9.200 14.800
3 262 YULO Carlos Edriel PHI 6.000 8.833 -0.1 14.733
4 187 TULLOCH Courtney GBR 5.600 9.100 14.700
4 227 HASHIMOTO Daiki JPN 5.600 9.100 14.700
4 238 KIM Hansol KOR 5.600 9.100 14.700
4 299 RADIVILOV Igor UKR 5.600 9.100 14.700
8 185 REGINI-MORAN Giarnni GBR 5.600 9.033 14.633
9 220 BARTOLINI Nicola ITA 5.200 9.400 14.600
10 184 JARMAN Jake GBR 5.600 9.100 -0.1 14.600
11 170 PLATA Joel ESP 5.600 9.000 14.600
11 239 LEE Junho KOR 5.600 9.000 14.600
11 305 WALKER Colt USA 5.600 9.000 14.600
14 226 DOI Ryosuke JPN 5.200 9.366 14.566
15 136 DOLCI Felix CAN 5.200 9.333 14.533
15 237 KIM Jaeho KOR 5.200 9.333 14.533
17 132 SOUZA Caio BRA 5.600 8.933 14.533
18 126 van den KEYBUS Luka BEL 5.200 9.300 14.500
19 144 YANG Jiaxing CHN 5.600 8.966 -0.1 14.466
20 114 THORPE Heath AUS 5.200 9.233 14.433
20 256 HEGGEMSNES Sofus NOR 5.200 9.233 14.433
22 301 HONG Asher USA 6.000 8.533 -0.1 14.433
23 137 EMARD William CAN 5.200 9.200 14.400
23 297 KOVTUN Illia UKR 5.200 9.200 14.400
25 230 TANIGAWA Wataru JPN 5.600 8.800 14.400
26 122 TIKHONOV Ivan AZE 5.600 8.766 14.366
27 255 SCHMIDT Casimir NED 5.200 9.133 14.333
27 302 MALONE Brody USA 5.200 9.133 14.333
29 124 KUAVITA Noah BEL 5.200 9.100 14.300
29 192 TOBA Andreas GER 5.200 9.100 14.300
29 278 LANGENEGGER Florian SUI 5.200 9.100 14.300
29 289 YEH Cheng TPE 5.200 9.100 14.300
33 221 CASALI Lorenzo Minh ITA 5.600 8.700 14.300
34 182 FRASER Joe GBR 5.200 9.066 14.266
34 231 TANIGAWA Kakeru JPN 5.200 9.066 14.266
