rank bib last_name first_name country diff exec total qual
1 231 KOSMIDIS Eleftherios GRE 6.500 8.966 15.466 Q
2 258 SHATILOV Alexander ISR 6.500 8.808 15.308 Q
3 216 PURVIS Daniel GBR 6.500 8.766 15.266 Q
4 393 LEGENDRE Steven USA 6.700 8.533 15.233 Q
5 146 PENEV Eddie BUL 6.500 8.566 15.066 Q
6 350 KOCZI Flavius ROU 6.300 8.700 15.000 Q
7 213 BOUHAIL Thomas FRA 6.100 8.866 14.966 Q
8 272 UCHIMURA Kohei JPN 6.500 8.466 14.966 Q
9 156 GONZALEZ SEPULVEDA CHI 6.400 8.533 14.933 R
10 202 BOTELLA PEREZ Isaac ESP 6.300 8.566 14.866 R
11 115 PICHLER Thomas AUS 6.100 8.725 14.825 R
12 218 SEAGER Theo GBR 6.300 8.508 14.808
13 217 HUNTER Samuel GBR 6.500 8.400 0.1 14.800
14 222 BOY Philipp GER 6.000 8.766 14.766
15 214 DA SILVA Gael FRA 6.300 8.466 14.766
16 392 HORTON Jonathan USA 6.300 8.400 14.700
17 307 WAMMES Jeffrey NED 6.400 8.300 14.700
18 383 BOUALLEGUE Wajdi TUN 6.300 8.383 14.683
19 201 GONZALEZ Fabian ESP 5.900 8.766 14.666
20 358 DEVYATOVSKIY Maxim RUS 6.000 8.666 14.666
21 200 GOMEZ FUERTES Javier ESP 6.100 8.666 0.1 14.666
22 225 TARANU Thomas GER 6.000 8.633 14.633
23 161 LU Bo CHN 6.100 8.533 14.633
24 219 PANTELEYMONOV Ruslan GBR 5.700 8.833 14.533
25 359 BELYAVSKIY David RUS 6.100 8.433 14.533
26 303 LOPEZ VIANA Santiago MEX 6.100 8.433 14.533
27 215 THOMAS Kristian GBR 6.300 8.200 14.500
28 277 NAKASHIMA Tatsuki JPN 6.000 8.466 14.466
29 342 RIVERA Luis PUR 5.900 8.533 14.433
30 388 YAKUBOVS'KYI O. UKR 6.100 8.325 14.425
31 284 YOO Won Chul KOR 5.800 8.616 14.416
32 356 KHOROKHORDIN Sergey RUS 6.000 8.500 0.1 14.400
33 440 CHERKASOV Andrey RUS 6.100 8.400 0.1 14.400
34 288 KIM Soo Myun KOR 6.300 8.100 14.400
35 226 SPIRIDONOV Evgenij GER 5.700 8.666 14.366
36 384 KUKSENKOV Mykola UKR 5.900 8.466 14.366
37 143 SASAKI JUNIOR Sergio BRA 6.200 8.166 14.366
38 285 KIM Jihoon KOR 5.600 8.733 14.333
39 165 LUGO SICHACA D. COL 5.700 8.633 14.333
40 352 BATAGA Cristian Ioan ROU 6.100 8.233 14.333
41 198 MUNOZ Sergio ESP 5.700 8.600 14.300
42 339 MORALES­CASADO R. PUR 5.800 8.500 14.300
43 387 STEPKO Oleg UKR 5.800 8.500 14.300
44 343 RODRIGUEZ Alexander PUR 6.000 8.300 14.300
45 349 DRAGULESCU Marian ROU 6.500 7.800 14.300
46 442 SUPRUN Oleksandr UKR 5.800 8.466 14.266
47 422 DZIAMCHYKHIN A. BLR 5.900 8.333 14.233
48 147 BATINKOV Aleksandar BUL 6.000 8.233 14.233
49 309 DEURLOO Bart NED 6.100 8.233 0.1 14.233
50 372 STENBERG Mans SWE 5.600 8.600 14.200
51 132 SAVITSKI Dzmitry BLR 5.700 8.500 14.200
52 159 TENG Haibin CHN 5.700 8.500 14.200
53 278 GORBACHEV Stepan KAZ 5.300 8.866 14.166
54 150 SANDY Casey CAN 5.500 8.666 14.166
55 353 BUCUR Adrian ROU 5.800 8.366 14.166
56 276 KOBAYASHI Kenya JPN 5.600 8.533 14.133
57 369 BRAEGGER Pablo SUI 5.700 8.433 14.133
58 322 KOUDINOV Mikhail NZL 5.900 8.233 14.133
59 209 SABOT Hamilton FRA 5.600 8.508 14.108
60 266 ANGIOLETTI Matteo ITA 5.400 8.700 14.100
61 265 POZZO Enrico ITA 6.000 8.600 0.5 14.100
